# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
351.704        	3.14094116e-04	5.29495647e-01	2.85122295e-01	1.42875242e-01	1.42247053e-01
351.741        	2.97384667e-04	5.31813456e-01	3.14949169e-01	1.57771969e-01	1.57177200e-01
351.778        	2.79536092e-04	5.34397719e-01	3.43851112e-01	1.72205092e-01	1.71646020e-01
351.815        	2.62489848e-04	5.39261288e-01	3.73788392e-01	1.87156686e-01	1.86631706e-01
351.852        	2.43244503e-04	5.42581571e-01	4.05273369e-01	2.02879929e-01	2.02393440e-01
351.889        	2.26142426e-04	5.47349849e-01	4.33430685e-01	2.16941485e-01	2.16489200e-01
351.926        	2.08161978e-04	5.51986192e-01	4.60103559e-01	2.30259942e-01	2.29843618e-01
351.963        	1.90616843e-04	5.56194596e-01	4.85928715e-01	2.43154974e-01	2.42773741e-01
352.001        	1.73299840e-04	5.60764480e-01	5.08854041e-01	2.54600320e-01	2.54253720e-01
352.038        	1.57069633e-04	5.64755824e-01	5.37800431e-01	2.69057285e-01	2.68743146e-01
352.076        	1.38004735e-04	5.69456404e-01	5.62309488e-01	2.81292749e-01	2.81016739e-01
352.113        	1.22384122e-04	5.75976846e-01	5.88926577e-01	2.94585673e-01	2.94340904e-01
352.151        	1.05707451e-04	5.80936720e-01	6.14836319e-01	3.07523867e-01	3.07312452e-01
352.188        	9.13611090e-05	5.87712783e-01	6.32566082e-01	3.16374402e-01	3.16191680e-01
352.226        	7.74548495e-05	5.93939237e-01	6.53663261e-01	3.26909085e-01	3.26754176e-01
352.263        	6.86253134e-05	5.99093759e-01	6.77225039e-01	3.38681145e-01	3.38543894e-01
352.301        	5.87340211e-05	6.05700710e-01	6.96410828e-01	3.48264148e-01	3.48146680e-01
352.338        	4.75289623e-05	6.11381007e-01	7.15747834e-01	3.57921446e-01	3.57826388e-01
352.375        	3.67550949e-05	6.17490960e-01	7.34326468e-01	3.67199989e-01	3.67126479e-01
352.412        	2.54149728e-05	6.23297817e-01	7.44434668e-01	3.72242749e-01	3.72191919e-01
352.449        	8.35690190e-06	6.25821033e-01	7.64864466e-01	3.82440590e-01	3.82423876e-01
352.486        	-7.13262892e-06	6.31677017e-01	7.79522145e-01	3.89753940e-01	3.89768205e-01
352.523        	-2.67329374e-05	6.36099890e-01	7.92784303e-01	3.96365418e-01	3.96418884e-01
352.56         	-4.93714615e-05	6.41245047e-01	8.04551325e-01	4.02226291e-01	4.02325034e-01
352.597        	-7.35590056e-05	6.46830448e-01	8.14208481e-01	4.07030681e-01	4.07177799e-01
352.633        	-9.58485558e-05	6.52688517e-01	8.22651307e-01	4.11229805e-01	4.11421502e-01
352.67         	-1.25052577e-04	6.56294517e-01	8.34528630e-01	4.17139263e-01	4.17389368e-01
352.707        	-1.53409843e-04	6.59156336e-01	8.42302065e-01	4.20997623e-01	4.21304443e-01
352.743        	-1.79225505e-04	6.61973529e-01	8.49531292e-01	4.24586421e-01	4.24944872e-01
352.78         	-2.04378295e-04	6.66083847e-01	8.54222770e-01	4.26907007e-01	4.27315763e-01
352.816        	-2.33609383e-04	6.68907541e-01	8.56471302e-01	4.28002042e-01	4.28469260e-01
352.852        	-2.56773325e-04	6.71758355e-01	8.59391899e-01	4.29439176e-01	4.29952723e-01
352.889        	-2.80170413e-04	6.73850764e-01	8.65112971e-01	4.32276315e-01	4.32836656e-01
352.925        	-3.06456140e-04	6.76107812e-01	8.65760712e-01	4.32573900e-01	4.33186812e-01
352.961        	-3.24479699e-04	6.80001737e-01	8.68117139e-01	4.33734090e-01	4.34383049e-01
352.997        	-3.41568412e-04	6.79666344e-01	8.64794584e-01	4.32055723e-01	4.32738860e-01
353.033        	-3.65111849e-04	6.81980519e-01	8.63356091e-01	4.31312934e-01	4.32043157e-01
353.069        	-3.77769716e-04	6.82959291e-01	8.61867201e-01	4.30555831e-01	4.31311370e-01
353.106        	-3.89012764e-04	6.82940729e-01	8.60148723e-01	4.29685349e-01	4.30463374e-01
353.142        	-4.03181489e-04	6.83639232e-01	8.56437212e-01	4.27815424e-01	4.28621787e-01
353.178        	-4.13251130e-04	6.83385516e-01	8.50909142e-01	4.25041320e-01	4.25867822e-01
353.213        	-4.13701228e-04	6.82528900e-01	8.42534744e-01	4.20853671e-01	4.21681073e-01
353.249        	-4.23881564e-04	6.81884437e-01	8.36125286e-01	4.17638761e-01	4.18486524e-01
353.285        	-4.24206557e-04	6.81218221e-01	8.29527813e-01	4.14339700e-01	4.15188113e-01
353.321        	-4.24064464e-04	6.80123669e-01	8.21212212e-01	4.10182042e-01	4.11030171e-01
353.357        	-4.29229152e-04	6.78297306e-01	8.10970202e-01	4.05055872e-01	4.05914330e-01
353.393        	-4.28258638e-04	6.76348304e-01	8.00900887e-01	4.00022185e-01	4.00878702e-01
353.429        	-4.28237409e-04	6.74246223e-01	7.89712803e-01	3.94428164e-01	3.95284639e-01
353.464        	-4.29655073e-04	6.72082556e-01	7.81205442e-01	3.90173066e-01	3.91032376e-01
353.5          	-4.29030465e-04	6.69153752e-01	7.69729428e-01	3.84435684e-01	3.85293745e-01
353.536        	-4.28421321e-04	6.65263163e-01	7.55033536e-01	3.77088347e-01	3.77945190e-01
353.572        	-4.29902770e-04	6.62320614e-01	7.41418228e-01	3.70279211e-01	3.71139017e-01
353.607        	-4.36192869e-04	6.59148648e-01	7.27206187e-01	3.63166901e-01	3.64039286e-01
353.643        	-4.29903204e-04	6.55154499e-01	7.09956138e-01	3.54548166e-01	3.55407972e-01
353.679        	-4.35244218e-04	6.51204037e-01	6.97523939e-01	3.48326725e-01	3.49197213e-01
353.714        	-4.39765635e-04	6.47027177e-01	6.82586180e-01	3.40853325e-01	3.41732856e-01
353.75         	-4.35212765e-04	6.42117948e-01	6.64263093e-01	3.31696333e-01	3.32566759e-01
353.786        	-4.41924550e-04	6.37365905e-01	6.47331700e-01	3.23223925e-01	3.24107775e-01
353.822        	-4.40799163e-04	6.31821074e-01	6.28795799e-01	3.13957100e-01	3.14838699e-01
353.857        	-4.36815390e-04	6.27104945e-01	6.10155668e-01	3.04641018e-01	3.05514649e-01
353.893        	-4.41077306e-04	6.20658947e-01	5.90572522e-01	2.94845184e-01	2.95727338e-01
353.929        	-4.35583556e-04	6.15158712e-01	5.71686191e-01	2.85407512e-01	2.86278679e-01
353.964        	-4.36186359e-04	6.10427875e-01	5.51016950e-01	2.75072289e-01	2.75944661e-01
354            	-4.34090402e-04	6.05926898e-01	5.29077757e-01	2.64104788e-01	2.64972969e-01
354.036        	-4.32422362e-04	6.00082123e-01	5.08912306e-01	2.54023731e-01	2.54888575e-01
354.072        	-4.26621052e-04	5.93792030e-01	4.84573052e-01	2.41859905e-01	2.42713147e-01
354.107        	-4.27949345e-04	5.87472096e-01	4.60210157e-01	2.29677129e-01	2.30533028e-01
354.143        	-4.22547411e-04	5.81792757e-01	4.34092552e-01	2.16623729e-01	2.17468824e-01
354.179        	-4.20974869e-04	5.77162097e-01	4.15541354e-01	2.07349702e-01	2.08191652e-01
354.214        	-4.17874683e-04	5.71610506e-01	3.89272183e-01	1.94218217e-01	1.95053966e-01
354.25         	-4.15937360e-04	5.65756436e-01	3.64510773e-01	1.81839449e-01	1.82671324e-01
354.286        	-4.10473860e-04	5.60799237e-01	3.38896121e-01	1.69037587e-01	1.69858534e-01
354.322        	-4.10023706e-04	5.56780794e-01	3.10976710e-01	1.55078331e-01	1.55898379e-01
354.358        	-4.06360283e-04	5.51911936e-01	2.82578091e-01	1.40882685e-01	1.41695406e-01
354.394        	-4.04731113e-04	5.47429378e-01	2.54434959e-01	1.26812748e-01	1.27622210e-01
354.43         	-4.02780494e-04	5.43193961e-01	2.25930199e-01	1.12562319e-01	1.13367880e-01
354.466        	-4.01438739e-04	5.38344591e-01	2.01440548e-01	1.00318835e-01	1.01121713e-01
354.502        	-3.98468536e-04	5.34283838e-01	1.70428466e-01	8.48157644e-02	8.56127015e-02
354.538        	-3.96736062e-04	5.31350052e-01	1.40420279e-01	6.98134034e-02	7.06068756e-02
354.574        	-3.93403301e-04	5.28842570e-01	1.10709486e-01	5.49613396e-02	5.57481462e-02
354.61         	-3.90291822e-04	5.25099224e-01	8.07553599e-02	3.99873881e-02	4.07679718e-02
354.647        	-3.86380338e-04	5.23154256e-01	5.39728096e-02	2.66000245e-02	2.73727851e-02
354.683        	-3.83964912e-04	5.20621240e-01	2.17766889e-02	1.05043795e-02	1.12723094e-02
354.719        	-3.78315000e-04	5.19037466e-01	-7.21681416e-03	-3.98672208e-03	-3.23009208e-03
354.755        	-3.76308312e-04	5.19779246e-01	-4.29978774e-02	-2.18752470e-02	-2.11226304e-02
354.792        	-3.72381916e-04	5.20545113e-01	-7.21252686e-02	-3.64350162e-02	-3.56902524e-02
354.828        	-3.68020283e-04	5.20201738e-01	-1.03152581e-01	-5.19443109e-02	-5.12082704e-02
354.865        	-3.63303176e-04	5.20811800e-01	-1.33079729e-01	-6.69031677e-02	-6.61765613e-02
354.901        	-3.57042047e-04	5.22078264e-01	-1.64832960e-01	-8.27735222e-02	-8.20594381e-02
354.938        	-3.49222451e-04	5.24105204e-01	-1.92146985e-01	-9.64227149e-02	-9.57242700e-02
354.974        	-3.38901760e-04	5.25689655e-01	-2.27051282e-01	-1.13864543e-01	-1.13186739e-01
355.011        	-3.27117751e-04	5.27943718e-01	-2.56784646e-01	-1.28719441e-01	-1.28065205e-01
355.048        	-3.12419564e-04	5.29413014e-01	-2.84698486e-01	-1.42661662e-01	-1.42036823e-01
355.084        	-2.95951068e-04	5.31798586e-01	-3.14566974e-01	-1.57579438e-01	-1.56987536e-01
355.121        	-2.78324083e-04	5.34423229e-01	-3.43419126e-01	-1.71987887e-01	-1.71431239e-01
355.158        	-2.60776185e-04	5.39312939e-01	-3.73366280e-01	-1.86943916e-01	-1.86422364e-01
355.195        	-2.41921293e-04	5.42559372e-01	-4.05058332e-01	-2.02771088e-01	-2.02287245e-01
355.232        	-2.24935805e-04	5.47313467e-01	-4.33166850e-01	-2.16808361e-01	-2.16358489e-01
355.27         	-2.06612927e-04	5.51998052e-01	-4.59956091e-01	-2.30184659e-01	-2.29771433e-01
355.307        	-1.89359894e-04	5.56044483e-01	-4.85611691e-01	-2.42995205e-01	-2.42616486e-01
355.344        	-1.72440113e-04	5.60702948e-01	-5.08567830e-01	-2.54456355e-01	-2.54111475e-01
355.381        	-1.56223758e-04	5.64701177e-01	-5.37453923e-01	-2.68883185e-01	-2.68570738e-01
355.418        	-1.37249965e-04	5.69374335e-01	-5.62151750e-01	-2.81213125e-01	-2.80938625e-01
355.456        	-1.22299001e-04	5.76101874e-01	-5.88630981e-01	-2.94437789e-01	-2.94193191e-01
355.494        	-1.05788843e-04	5.80729134e-01	-6.14387632e-01	-3.07299605e-01	-3.07088027e-01
355.531        	-9.07653382e-05	5.87533861e-01	-6.32474345e-01	-3.16327938e-01	-3.16146407e-01
355.569        	-7.73741709e-05	5.93835255e-01	-6.53378620e-01	-3.26766684e-01	-3.26611936e-01
355.606        	-6.86786553e-05	5.98988799e-01	-6.77058222e-01	-3.38597789e-01	-3.38460432e-01
355.643        	-5.91444543e-05	6.05680657e-01	-6.96249766e-01	-3.48184028e-01	-3.48065739e-01
355.68         	-4.79712020e-05	6.11215188e-01	-7.15639947e-01	-3.57867945e-01	-3.57772002e-01
355.718        	-3.78818804e-05	6.17236443e-01	-7.34451581e-01	-3.67263672e-01	-3.67187909e-01
355.755        	-2.56885307e-05	6.23233603e-01	-7.44599574e-01	-3.72325475e-01	-3.72274098e-01
355.791        	-8.99084909e-06	6.25931289e-01	-7.64916163e-01	-3.82467072e-01	-3.82449091e-01
355.828        	5.87376173e-06	6.31517153e-01	-7.79489113e-01	-3.89738683e-01	-3.89750430e-01
355.865        	2.57651416e-05	6.36037258e-01	-7.92955049e-01	-3.96451759e-01	-3.96503289e-01
355.902        	4.87858658e-05	6.40975679e-01	-8.04733015e-01	-4.02317721e-01	-4.02415293e-01
355.939        	7.24031857e-05	6.46696276e-01	-8.14621802e-01	-4.07238498e-01	-4.07383304e-01
355.975        	9.51056538e-05	6.52499506e-01	-8.22900706e-01	-4.11355247e-01	-4.11545459e-01
356.012        	1.23577923e-04	6.56267718e-01	-8.34955098e-01	-4.17353971e-01	-4.17601127e-01
356.049        	1.50588436e-04	6.59159663e-01	-8.42701224e-01	-4.21200023e-01	-4.21501200e-01
356.085        	1.78325683e-04	6.62235722e-01	-8.49954235e-01	-4.24798792e-01	-4.25155443e-01
356.121        	2.04452287e-04	6.66178648e-01	-8.55276057e-01	-4.27433576e-01	-4.27842481e-01
356.158        	2.31626387e-04	6.68809476e-01	-8.57204887e-01	-4.28370817e-01	-4.28834070e-01
356.194        	2.55606572e-04	6.72010668e-01	-8.59770167e-01	-4.29629477e-01	-4.30140690e-01
356.23         	2.80758525e-04	6.73801220e-01	-8.66105358e-01	-4.32771920e-01	-4.33333437e-01
356.266        	3.02331200e-04	6.76207295e-01	-8.66623547e-01	-4.33009442e-01	-4.33614104e-01
356.303        	3.24564227e-04	6.80510645e-01	-8.69044596e-01	-4.34197734e-01	-4.34846862e-01
356.339        	3.43566003e-04	6.79995227e-01	-8.65988170e-01	-4.32650519e-01	-4.33337651e-01
356.375        	3.59424010e-04	6.81992275e-01	-8.64157005e-01	-4.31719079e-01	-4.32437927e-01
356.411        	3.76151881e-04	6.83289907e-01	-8.62844939e-01	-4.31046318e-01	-4.31798622e-01
356.447        	3.89000423e-04	6.83277114e-01	-8.61646117e-01	-4.30434058e-01	-4.31212059e-01
356.482        	4.00949629e-04	6.83914743e-01	-8.57639121e-01	-4.28418611e-01	-4.29220510e-01
356.518        	4.09298714e-04	6.83700500e-01	-8.52413923e-01	-4.25797663e-01	-4.26616260e-01
356.554        	4.15268120e-04	6.83068395e-01	-8.44867794e-01	-4.22018629e-01	-4.22849165e-01
356.59         	4.23041072e-04	6.82190508e-01	-8.37765317e-01	-4.18459618e-01	-4.19305700e-01
356.626        	4.24026301e-04	6.81724030e-01	-8.31352748e-01	-4.15252348e-01	-4.16100400e-01
356.662        	4.24278853e-04	6.80642347e-01	-8.23241401e-01	-4.11196422e-01	-4.12044979e-01
356.698        	4.30022053e-04	6.78849595e-01	-8.13246654e-01	-4.06193305e-01	-4.07053349e-01
356.734        	4.26601889e-04	6.76938165e-01	-8.02923392e-01	-4.01035094e-01	-4.01888298e-01
356.77         	4.25128259e-04	6.74945512e-01	-7.91647033e-01	-3.95398388e-01	-3.96248645e-01
356.805        	4.31575919e-04	6.72652261e-01	-7.83382045e-01	-3.91259447e-01	-3.92122598e-01
356.841        	4.28394866e-04	6.69967544e-01	-7.72077388e-01	-3.85610299e-01	-3.86467089e-01
356.876        	4.25847305e-04	6.66148570e-01	-7.57873415e-01	-3.78510860e-01	-3.79362555e-01
356.912        	4.34010594e-04	6.62997866e-01	-7.43597509e-01	-3.71364744e-01	-3.72232765e-01
356.947        	4.32852992e-04	6.59937984e-01	-7.29565640e-01	-3.64349967e-01	-3.65215673e-01
356.983        	4.31152368e-04	6.56073862e-01	-7.12880661e-01	-3.56009178e-01	-3.56871483e-01
357.018        	4.38693099e-04	6.52112950e-01	-7.00601241e-01	-3.49861928e-01	-3.50739314e-01
357.054        	4.39740270e-04	6.47817591e-01	-6.85544851e-01	-3.42332685e-01	-3.43212166e-01
357.089        	4.36655878e-04	6.43195535e-01	-6.68010652e-01	-3.33568670e-01	-3.34441982e-01
357.125        	4.44542978e-04	6.38466072e-01	-6.50494922e-01	-3.24802918e-01	-3.25692004e-01
357.16         	4.43990807e-04	6.33121953e-01	-6.32948309e-01	-3.16030164e-01	-3.16918145e-01
357.196        	4.39024721e-04	6.28108188e-01	-6.13818791e-01	-3.06470371e-01	-3.07348420e-01
357.231        	4.44014375e-04	6.22270131e-01	-5.94259023e-01	-2.96685497e-01	-2.97573526e-01
357.267        	4.41238929e-04	6.16380707e-01	-5.76446485e-01	-2.87782003e-01	-2.88664481e-01
357.302        	4.34420835e-04	6.11600219e-01	-5.55507390e-01	-2.77319274e-01	-2.78188116e-01
357.338        	4.39170720e-04	6.07046952e-01	-5.34469590e-01	-2.66795624e-01	-2.67673966e-01
357.373        	4.34782503e-04	6.01569906e-01	-5.12773905e-01	-2.55952170e-01	-2.56821735e-01
357.409        	4.27859351e-04	5.95225923e-01	-4.90812343e-01	-2.44978312e-01	-2.45834031e-01
357.444        	4.31338191e-04	5.89220238e-01	-4.66535488e-01	-2.32836406e-01	-2.33699082e-01
357.48         	4.27522129e-04	5.83022933e-01	-4.40138626e-01	-2.19641791e-01	-2.20496835e-01
357.515        	4.20042463e-04	5.78470766e-01	-4.20600013e-01	-2.09879964e-01	-2.10720049e-01
357.551        	4.24575837e-04	5.73133967e-01	-3.95531863e-01	-1.97341356e-01	-1.98190507e-01
357.586        	4.19392598e-04	5.67323552e-01	-3.70770576e-01	-1.84965896e-01	-1.85804681e-01
357.622        	4.12024787e-04	5.62044866e-01	-3.46396730e-01	-1.72786340e-01	-1.73610390e-01
357.657        	4.15172350e-04	5.58214659e-01	-3.19800268e-01	-1.59484962e-01	-1.60315306e-01
357.693        	4.11477931e-04	5.53087816e-01	-2.89971396e-01	-1.44574220e-01	-1.45397176e-01
357.728        	4.04413680e-04	5.48767342e-01	-2.62694455e-01	-1.30942814e-01	-1.31751641e-01
357.764        	4.08960652e-04	5.44415206e-01	-2.33688567e-01	-1.16435323e-01	-1.17253244e-01
357.8          	4.05081453e-04	5.39455119e-01	-2.09521392e-01	-1.04355614e-01	-1.05165777e-01
357.836        	3.98388455e-04	5.35764586e-01	-1.79656510e-01	-8.94298666e-02	-9.02266435e-02
357.872        	4.01786295e-04	5.32484095e-01	-1.49540268e-01	-7.43683479e-02	-7.51719205e-02
357.908        	3.97076008e-04	5.29473791e-01	-1.18320620e-01	-5.87632340e-02	-5.95573860e-02
357.944        	3.88841404e-04	5.26367160e-01	-8.93915760e-02	-4.43069466e-02	-4.50846294e-02
357.981        	3.91607688e-04	5.23429383e-01	-6.22918172e-02	-3.07543009e-02	-3.15375163e-02
358.017        	3.86168549e-04	5.21192791e-01	-3.20957000e-02	-1.56616814e-02	-1.64340185e-02
358.053        	3.80782445e-04	5.19691989e-01	-2.54690556e-03	-8.92670335e-04	-1.65423523e-03
358.089        	3.79032334e-04	5.19536280e-01	3.23838619e-02	1.65709633e-02	1.58128986e-02
358.125        	3.76027433e-04	5.20462982e-01	6.24664253e-02	3.16092401e-02	3.08571852e-02
358.161        	3.69716103e-04	5.20061964e-01	9.35625278e-02	4.71509800e-02	4.64115478e-02
358.197        	3.67165786e-04	5.20463527e-01	1.22803871e-01	6.17691013e-02	6.10347698e-02
358.233        	3.61003353e-04	5.21545697e-01	1.55412384e-01	7.80671953e-02	7.73451886e-02
358.269        	3.52894563e-04	5.23604346e-01	1.80898087e-01	9.08019382e-02	9.00961490e-02
358.305        	3.44001530e-04	5.24925952e-01	2.15083252e-01	1.07885627e-01	1.07197624e-01
358.341        	3.32914765e-04	5.26932653e-01	2.46465381e-01	1.23565605e-01	1.22899776e-01
358.377        	3.18509464e-04	5.28987025e-01	2.73457571e-01	1.37047295e-01	1.36410276e-01
358.414        	3.03184837e-04	5.30296318e-01	3.01997547e-01	1.51301959e-01	1.50695589e-01
358.451        	2.85860306e-04	5.33344322e-01	3.31889054e-01	1.66230387e-01	1.65658667e-01
358.488        	2.68304165e-04	5.38107654e-01	3.59973272e-01	1.80254940e-01	1.79718332e-01
358.525        	2.49524794e-04	5.40858672e-01	3.94071556e-01	1.97285303e-01	1.96786253e-01
358.562        	2.31945384e-04	5.45659796e-01	4.21168851e-01	2.10816371e-01	2.10352480e-01
358.598        	2.14115107e-04	5.49616990e-01	4.49191864e-01	2.24810047e-01	2.24381817e-01
358.635        	1.96115791e-04	5.54636861e-01	4.75142395e-01	2.37767313e-01	2.37375081e-01
358.672        	1.79165542e-04	5.58496511e-01	4.98486163e-01	2.49422247e-01	2.49063916e-01
358.709        	1.63323815e-04	5.62565215e-01	5.23983684e-01	2.62155166e-01	2.61828518e-01
358.746        	1.43792214e-04	5.67667489e-01	5.51009994e-01	2.75648789e-01	2.75361205e-01
358.783        	1.28235820e-04	5.72991118e-01	5.75958165e-01	2.88107318e-01	2.87850847e-01
358.82         	1.12478189e-04	5.78056803e-01	6.02111613e-01	3.01168285e-01	3.00943328e-01
358.857        	9.65733281e-05	5.83917498e-01	6.25114764e-01	3.12653955e-01	3.12460809e-01
358.894        	8.23703150e-05	5.91108804e-01	6.41522841e-01	3.20843791e-01	3.20679050e-01
358.93         	7.23700170e-05	5.96364071e-01	6.65614698e-01	3.32879719e-01	3.32734979e-01
358.967        	6.13197857e-05	6.01523883e-01	6.85918546e-01	3.43020593e-01	3.42897953e-01
359.004        	5.26029068e-05	6.08049415e-01	7.04843260e-01	3.52474233e-01	3.52369027e-01
359.041        	4.19657605e-05	6.13916052e-01	7.25190003e-01	3.62636967e-01	3.62553036e-01
359.078        	3.03639003e-05	6.20459829e-01	7.38651684e-01	3.69356206e-01	3.69295478e-01
359.115        	1.60377748e-05	6.24713429e-01	7.51672858e-01	3.75852467e-01	3.75820391e-01
359.152        	1.33118079e-06	6.28177389e-01	7.70673386e-01	3.85338024e-01	3.85335362e-01
359.189        	-1.89139989e-05	6.32886315e-01	7.85859090e-01	3.92910631e-01	3.92948459e-01
359.225        	-3.72365936e-05	6.37727214e-01	7.97660388e-01	3.98792957e-01	3.98867431e-01
359.262        	-6.12482670e-05	6.43877059e-01	8.09570324e-01	4.04723914e-01	4.04846410e-01
359.297        	-8.27649576e-05	6.48735185e-01	8.16882381e-01	4.08358426e-01	4.08523956e-01
359.333        	-1.08658766e-04	6.54211179e-01	8.27419242e-01	4.13600962e-01	4.13818280e-01
359.368        	-1.35905252e-04	6.56699233e-01	8.36963853e-01	4.18346021e-01	4.18617832e-01
359.403        	-1.61273403e-04	6.60401409e-01	8.44807015e-01	4.22242234e-01	4.22564781e-01
359.438        	-1.87495607e-04	6.62428761e-01	8.51516282e-01	4.25570645e-01	4.25945636e-01
359.473        	-2.15281191e-04	6.65984118e-01	8.55075523e-01	4.27322480e-01	4.27753043e-01
359.508        	-2.38529687e-04	6.68969003e-01	8.56846475e-01	4.28184708e-01	4.28661767e-01
359.543        	-2.64545860e-04	6.71509634e-01	8.60494172e-01	4.29982540e-01	4.30511632e-01
359.578        	-2.87255805e-04	6.74120294e-01	8.65516776e-01	4.32471132e-01	4.33045644e-01
359.614        	-3.08606595e-04	6.76009498e-01	8.66225659e-01	4.32804223e-01	4.33421436e-01
359.649        	-3.29241399e-04	6.79757728e-01	8.68454602e-01	4.33898060e-01	4.34556542e-01
359.684        	-3.47745545e-04	6.79290245e-01	8.65059525e-01	4.32182017e-01	4.32877508e-01
359.719        	-3.63151218e-04	6.81640094e-01	8.63783081e-01	4.31528389e-01	4.32254692e-01
359.754        	-3.80064677e-04	6.82773795e-01	8.62001352e-01	4.30620612e-01	4.31380741e-01
359.789        	-3.93615138e-04	6.82575073e-01	8.60840212e-01	4.30026491e-01	4.30813721e-01
359.824        	-4.02054138e-04	6.83357655e-01	8.57105670e-01	4.28150781e-01	4.28954889e-01
359.859        	-4.12093453e-04	6.83012095e-01	8.51741406e-01	4.25458610e-01	4.26282796e-01
359.895        	-4.21823529e-04	6.82372878e-01	8.44692541e-01	4.21924447e-01	4.22768094e-01
359.93         	-4.20720770e-04	6.81474255e-01	8.37592131e-01	4.18375345e-01	4.19216786e-01
359.965        	-4.26804043e-04	6.81078509e-01	8.31262232e-01	4.15204312e-01	4.16057920e-01
360            	-4.33067153e-04	6.80041548e-01	8.23809394e-01	4.11471630e-01	4.12337764e-01
360.036        	-4.27451147e-04	6.78357093e-01	8.14057979e-01	4.06601539e-01	4.07456441e-01
360.072        	-4.28981898e-04	6.76344022e-01	8.03906263e-01	4.01524149e-01	4.02382113e-01
360.108        	-4.34461241e-04	6.74279770e-01	7.92644327e-01	3.95887702e-01	3.96756625e-01
360.143        	-4.29087273e-04	6.72067435e-01	7.84087197e-01	3.91614511e-01	3.92472686e-01
360.179        	-4.31700351e-04	6.69329424e-01	7.72908527e-01	3.86022563e-01	3.86885964e-01
360.215        	-4.35963831e-04	6.65780348e-01	7.59290675e-01	3.79209374e-01	3.80081301e-01
360.251        	-4.32855655e-04	6.62419759e-01	7.44238117e-01	3.71686203e-01	3.72551914e-01
360.287        	-4.34317236e-04	6.59320134e-01	7.30232647e-01	3.64682006e-01	3.65550641e-01
360.323        	-4.39518630e-04	6.55264190e-01	7.13791710e-01	3.56456336e-01	3.57335373e-01
360.358        	-4.43029746e-04	6.51550379e-01	7.01100069e-01	3.50107005e-01	3.50993064e-01
360.394        	-4.39022266e-04	6.47155022e-01	6.86236195e-01	3.42679075e-01	3.43557120e-01
360.43         	-4.47331301e-04	6.42470245e-01	6.68815745e-01	3.33960541e-01	3.34855204e-01
360.466        	-4.46608479e-04	6.37632450e-01	6.51031069e-01	3.25068926e-01	3.25962143e-01
360.501        	-4.43005920e-04	6.32378172e-01	6.33766809e-01	3.16440398e-01	3.17326410e-01
360.537        	-4.51650561e-04	6.27247823e-01	6.14382749e-01	3.06739724e-01	3.07643025e-01
360.573        	-4.47712197e-04	6.21493910e-01	5.94304677e-01	2.96704626e-01	2.97600051e-01
360.609        	-4.41903842e-04	6.15344394e-01	5.76901593e-01	2.88008893e-01	2.88892700e-01
360.645        	-4.46415050e-04	6.10571245e-01	5.55572624e-01	2.77339897e-01	2.78232727e-01
360.68         	-4.42914654e-04	6.05977231e-01	5.34663978e-01	2.66889074e-01	2.67774904e-01
360.716        	-4.35616216e-04	6.00325256e-01	5.12915522e-01	2.56022145e-01	2.56893377e-01
360.752        	-4.40438851e-04	5.94041435e-01	4.90660095e-01	2.44889609e-01	2.45770486e-01
360.788        	-4.34893045e-04	5.87938935e-01	4.66075949e-01	2.32603082e-01	2.33472868e-01
360.824        	-4.28878986e-04	5.81763314e-01	4.39739393e-01	2.19440818e-01	2.20298576e-01
360.859        	-4.31968735e-04	5.77208940e-01	4.20147075e-01	2.09641569e-01	2.10505506e-01
360.895        	-4.27794522e-04	5.71721507e-01	3.94498299e-01	1.96821355e-01	1.97676944e-01
360.931        	-4.20085081e-04	5.65860973e-01	3.69728830e-01	1.84444330e-01	1.85284500e-01
360.967        	-4.23639401e-04	5.60663448e-01	3.45018061e-01	1.72085391e-01	1.72932670e-01
361.003        	-4.18008915e-04	5.56856548e-01	3.17629305e-01	1.58396644e-01	1.59232662e-01
361.039        	-4.12161211e-04	5.51743448e-01	2.88145423e-01	1.43660550e-01	1.44484873e-01
361.075        	-4.15380760e-04	5.47202582e-01	2.60150513e-01	1.29659876e-01	1.30490637e-01
361.111        	-4.11927260e-04	5.43109916e-01	2.31386142e-01	1.15281144e-01	1.16104998e-01
361.147        	-4.05359217e-04	5.37782463e-01	2.07188613e-01	1.03188947e-01	1.03999666e-01
361.183        	-4.09623593e-04	5.33906831e-01	1.76433797e-01	8.78072752e-02	8.86265223e-02
361.219        	-4.04434080e-04	5.31287612e-01	1.46509513e-01	7.28503222e-02	7.36591904e-02
361.256        	-3.97197916e-04	5.28219497e-01	1.16336464e-01	5.77710341e-02	5.85654300e-02
361.292        	-3.99408641e-04	5.24596307e-01	8.65455785e-02	4.28733806e-02	4.36721979e-02
