# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
3.45675718e+02	p              	-7.75369456e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52285904e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45675718e+02	U              	(-8.06629086e-02 -4.23043202e-01 -6.13605213e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.29555498e+00 5.16706568e-01 3.00010817e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.45733933e+02	p              	-7.72668924e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52168827e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45733933e+02	U              	(-6.32085815e-02 -4.31852377e-01 -6.25050365e-19)	(1.98894293e+00 9.16826597e-01 0.00000000e+00)	(1.30172850e+00 5.08606285e-01 2.92400496e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.45792234e+02	p              	-7.68670054e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52270236e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45792234e+02	U              	(-1.99849410e-01 -3.69170270e-01 -7.25189426e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.30747667e+00 5.00057435e-01 2.84022858e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.45850626e+02	p              	-7.64060350e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.52065101e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45850626e+02	U              	(-1.89568998e-01 -3.90994256e-01 -7.27619311e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.19113337e+00 6.33541251e-01 1.02094919e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.45909112e+02	p              	-7.58644733e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.51949660e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45909112e+02	U              	(-1.77697079e-01 -4.12008223e-01 -7.32725354e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.31742583e+00 4.81709069e-01 2.62769670e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.45967699e+02	p              	-7.53773879e-01	(2.64819196e+00 -3.13857548e-01 -3.36752131e-17)	5.51955369e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.45967699e+02	U              	(-3.68281624e-01 -5.55266573e-01 -3.34938514e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.32141384e+00 4.71946127e-01 2.51322310e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.46026393e+02	p              	-7.48604271e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51783745e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46026393e+02	U              	(-3.64147605e-01 -5.71485879e-01 -3.35024455e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.32473790e+00 4.61758432e-01 2.39780809e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.46085198e+02	p              	-7.45882260e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51801387e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46085198e+02	U              	(-3.59112420e-01 -5.86702859e-01 -3.36075024e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.21288718e+00 5.92734592e-01 1.08032237e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.46144121e+02	p              	-7.39572486e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51683481e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46144121e+02	U              	(-3.52942468e-01 -6.00864327e-01 -3.34002533e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.21641979e+00 5.80712867e-01 1.08998820e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.46203168e+02	p              	-7.33664794e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51520942e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46203168e+02	U              	(-3.45238585e-01 -6.14735863e-01 -3.34319215e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.21908975e+00 5.67936104e-01 1.09907859e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.46262343e+02	p              	-7.29943785e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51699700e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46262343e+02	U              	(-3.35430797e-01 -6.28220475e-01 -3.38870770e-19)	(2.21670479e+00 6.25428510e-01 1.61552609e-17)	(1.22082435e+00 5.54416739e-01 1.10761692e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.46321652e+02	p              	-7.23442251e-01	(2.77852311e+00 -3.29315814e-01 0.00000000e+00)	5.51589154e-01	(-1.03340804e+00 4.06193375e-02 1.52084025e-17)
3.46321652e+02	U              	(-5.14018114e-02 -5.29624757e-01 -8.20156719e-19)	(2.50577423e+00 9.24548733e-01 0.00000000e+00)	(1.33120146e+00 4.03871403e-01 1.75237155e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.46381099e+02	p              	-7.18151049e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.51777446e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46381099e+02	U              	(-2.39396196e-01 -5.02853939e-01 -9.61296200e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33038178e+00 3.90913969e-01 1.60715760e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.46440687e+02	p              	-7.25079282e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52204893e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46440687e+02	U              	(-2.30321306e-01 -5.27502685e-01 -9.52497478e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.32858017e+00 3.77548515e-01 1.45394391e-19)	(2.82879889e+00 -1.25888094e+00 0.00000000e+00)
3.46500421e+02	p              	-7.33074302e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52356994e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46500421e+02	U              	(-2.19303857e-01 -5.50991968e-01 -9.35106246e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.21820285e+00 4.92650040e-01 1.11858294e-19)	(3.11615026e+00 -1.04030998e+00 1.45409674e-17)
3.46560304e+02	p              	-7.39877196e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.52668103e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46560304e+02	U              	(-2.06064325e-01 -5.73291618e-01 -9.28334975e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.19158475e+00 5.09022428e-01 7.28098002e-20)	(3.56220128e+00 -1.46595530e+00 -2.57076094e-17)
3.46620340e+02	p              	-7.46893308e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.53144956e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46620340e+02	U              	(-2.15071346e-01 -4.19766425e-01 -4.75550359e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.20270087e+00 5.06428798e-01 6.97049865e-20)	(3.56220128e+00 -1.46595530e+00 -2.57076094e-17)
3.46680533e+02	p              	-7.53691318e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.53521775e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46680533e+02	U              	(-2.13953013e-01 -4.53522663e-01 -4.69029624e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.24642783e+00 3.82287101e-01 2.32734697e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
3.46740886e+02	p              	-7.60353501e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.53942547e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46740886e+02	U              	(-2.12332782e-01 -4.86902261e-01 -4.58170285e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.24929000e+00 3.82291300e-01 2.34498839e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
3.46801403e+02	p              	-7.67256806e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.54155724e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46801403e+02	U              	(-2.10052070e-01 -5.19587332e-01 -4.46482324e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.25215315e+00 3.82317213e-01 2.36244509e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
3.46862087e+02	p              	-7.73525632e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.54675343e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46862087e+02	U              	(-2.07102203e-01 -5.51373285e-01 -4.36462400e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.34352202e+00 3.95435049e-01 1.37486085e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
3.46922940e+02	p              	-7.79809781e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.55076152e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46922940e+02	U              	(-2.02790956e-01 -5.81999445e-01 -4.26680901e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.23261216e+00 4.54921358e-01 1.80313550e-19)	(-3.19909090e-01 1.13417590e+00 2.16922058e-17)
3.46983666e+02	p              	-7.86420580e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.55144275e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.46983666e+02	U              	(-1.96763491e-01 -6.10914520e-01 -4.14985799e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.23655339e+00 4.55826190e-01 1.81409688e-19)	(-3.19909090e-01 1.13417590e+00 2.16922058e-17)
3.47044225e+02	p              	-7.92447600e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.55554035e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47044225e+02	U              	(-1.89040264e-01 -6.37822622e-01 -4.01554317e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.35412374e+00 3.43953116e-01 2.14332568e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
3.47104620e+02	p              	-7.97680228e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56031488e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47104620e+02	U              	(-1.79910390e-01 -6.62592082e-01 -3.88287319e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.35814884e+00 3.44101258e-01 2.15559579e-19)	(-1.47461943e-01 1.24528550e+00 1.97605702e-17)
3.47164856e+02	p              	-8.03541900e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56240488e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47164856e+02	U              	(-1.69375956e-01 -6.85099159e-01 -3.73862691e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.36067419e+00 3.95945375e-01 1.41405117e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
3.47224935e+02	p              	-8.08627039e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56681847e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47224935e+02	U              	(6.23900925e-02 -7.05211093e-01 -9.11159089e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40580225e+00 1.77436881e-01 5.05480927e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.47284861e+02	p              	-8.13631548e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.56936883e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47284861e+02	U              	(9.28350441e-02 -7.07650637e-01 -9.10240206e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40931645e+00 1.76604506e-01 5.08017047e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.47344638e+02	p              	-8.18616626e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57184092e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47344638e+02	U              	(1.23295235e-01 -7.09432004e-01 -9.13596808e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.40714429e+00 2.27884694e-01 4.04599911e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
3.47404268e+02	p              	-8.23116733e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57446485e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47404268e+02	U              	(1.53640046e-01 -7.10919571e-01 -9.17055306e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.37351991e+00 3.96801717e-01 1.44159058e-19)	(-2.60174967e-01 1.30751857e+00 -1.01600534e-17)
3.47463754e+02	p              	-8.27524203e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57522080e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47463754e+02	U              	(1.83767977e-01 -7.12276736e-01 -9.16068891e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.28184266e+00 3.83966029e-01 2.46077252e-19)	(-4.07298432e-01 1.44381738e+00 0.00000000e+00)
3.47523101e+02	p              	-8.31868852e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.57674186e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47523101e+02	U              	(2.13476676e-01 -7.13721472e-01 -9.17775912e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.19830942e+00 6.19043137e-01 1.61836516e-19)	(3.98200656e+00 -1.03755101e+00 0.00000000e+00)
3.47582313e+02	p              	-8.35235870e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58228295e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47582313e+02	U              	(2.42353343e-01 -7.15543359e-01 -9.28195091e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33008178e+00 2.80069443e-01 3.57392329e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.47641395e+02	p              	-8.39004035e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58215075e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47641395e+02	U              	(2.71379668e-01 -7.17586435e-01 -8.94844889e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33242551e+00 2.79963763e-01 3.58154825e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.47700350e+02	p              	-8.42266648e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58430840e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47700350e+02	U              	(3.00108715e-01 -7.20031545e-01 -8.83243413e-19)	(2.69643629e+00 7.60821952e-01 -3.10085286e-17)	(1.33470029e+00 2.79896787e-01 3.58771681e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.47759183e+02	p              	-8.45403651e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58503670e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47759183e+02	U              	(5.28158556e-02 -7.96354400e-01 -3.08487936e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.33690737e+00 2.79864824e-01 3.59389422e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.47817897e+02	p              	-8.47888277e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.58690939e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47817897e+02	U              	(8.24969593e-02 -7.96954320e-01 -3.03385473e-19)	(2.87998353e+00 5.73373142e-01 0.00000000e+00)	(1.21806701e+00 5.58040136e-01 1.47133786e-19)	(3.98200656e+00 -1.03755101e+00 0.00000000e+00)
3.47876497e+02	p              	-8.50031291e-01	(-4.06193375e-02 1.03340804e+00 0.00000000e+00)	5.59084065e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47876497e+02	U              	(-2.29783723e-01 -8.36965439e-01 -3.41977413e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.21868693e+00 5.42678950e-01 1.42740549e-19)	(3.98200656e+00 -1.03755101e+00 0.00000000e+00)
3.47934987e+02	p              	-8.52458632e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59043640e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47934987e+02	U              	(-2.21254830e-01 -8.38613114e-01 -3.74077372e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.21812315e+00 5.26253816e-01 1.37720357e-19)	(3.98200656e+00 -1.03755101e+00 0.00000000e+00)
3.47993371e+02	p              	-8.54602923e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59034902e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.47993371e+02	U              	(9.96053100e-02 -3.20532243e-01 -5.07733217e-19)	(3.68914687e+00 3.52530538e-01 0.00000000e+00)	(1.21635098e+00 5.08766100e-01 1.32277461e-19)	(3.98200656e+00 -1.03755101e+00 0.00000000e+00)
3.48051652e+02	p              	-8.56300881e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59087355e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48051652e+02	U              	(-2.00398563e-01 -8.39932494e-01 -4.37779372e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.22634844e+00 4.99327960e-01 1.94137849e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
3.48109835e+02	p              	-8.57675051e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59379218e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48109835e+02	U              	(-1.86825114e-01 -8.38941499e-01 -4.85713303e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.22796409e+00 5.00006485e-01 1.94909576e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
3.48167925e+02	p              	-8.58890007e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59435291e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48167925e+02	U              	(1.99921905e-02 -8.59932624e-01 -3.28186869e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.20668088e+00 4.58105017e-01 2.01983075e-19)	(-6.28115732e-01 1.36257106e+00 3.70412549e-17)
3.48225925e+02	p              	-8.59976128e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59135611e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48225925e+02	U              	(-1.53377696e-01 -8.32728179e-01 -5.81884522e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.20807436e+00 4.58713917e-01 2.02730538e-19)	(-6.28115732e-01 1.36257106e+00 3.70412549e-17)
3.48283841e+02	p              	-8.60755709e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59069779e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48283841e+02	U              	(-1.35325367e-01 -8.27556103e-01 -6.22780818e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.23233374e+00 5.01991311e-01 1.97119568e-19)	(-5.92566610e-01 1.28544554e+00 -2.49642909e-17)
3.48341676e+02	p              	-8.60907397e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.59199614e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48341676e+02	U              	(-1.16863971e-01 -8.21573064e-01 -6.52790503e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.45264901e+00 2.27542260e-01 4.14442004e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
3.48399434e+02	p              	-8.61366810e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58989289e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48399434e+02	U              	(-9.82838784e-02 -8.14820471e-01 -6.84632788e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.45417033e+00 2.27937624e-01 4.13876644e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
3.48457120e+02	p              	-8.61430992e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58830387e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48457120e+02	U              	(-7.96688942e-02 -8.07785836e-01 -7.03925285e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.35726347e+00 2.82205659e-01 3.60192743e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.48514739e+02	p              	-8.60741307e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58857437e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48514739e+02	U              	(-6.12409822e-02 -8.00361090e-01 -7.30946744e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.35840813e+00 2.82617540e-01 3.59787867e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.48572295e+02	p              	-8.60114341e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58715589e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48572295e+02	U              	(-4.31860753e-02 -7.92578546e-01 -7.57269691e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.46156735e+00 1.73663313e-01 5.29719256e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.48629791e+02	p              	-8.58893155e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58733984e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48629791e+02	U              	(-2.56639734e-02 -7.84527897e-01 -7.81118539e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.46259088e+00 1.74253433e-01 5.28803721e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.48687234e+02	p              	-8.58229879e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58379561e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48687234e+02	U              	(-8.74896891e-03 -7.76313195e-01 -8.00746452e-19)	(2.66190925e+00 1.04815120e-01 2.22269931e-17)	(1.45969079e+00 2.30558221e-01 4.08776946e-19)	(5.23566263e-02 1.33115644e+00 0.00000000e+00)
3.48744626e+02	p              	-8.56786051e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58306775e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48744626e+02	U              	(2.39128498e-01 -8.33319927e-01 -4.90703103e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.36207066e+00 2.84569138e-01 3.57327035e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.48801972e+02	p              	-8.54984990e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58210478e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48801972e+02	U              	(2.56984780e-01 -8.31059712e-01 -5.01849330e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.36275956e+00 2.85128783e-01 3.56537707e-19)	(-1.86683358e-01 1.57596711e+00 2.82577808e-17)
3.48859278e+02	p              	-8.53027020e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.58024394e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48859278e+02	U              	(-8.17617934e-02 -8.25908487e-01 -4.53637696e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.46544815e+00 1.77180937e-01 5.23433651e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.48916547e+02	p              	-8.50941841e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.57813044e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48916547e+02	U              	(2.90754784e-01 -8.25077138e-01 -5.14418237e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.46584742e+00 1.78048755e-01 5.21732046e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.48973783e+02	p              	-8.48352505e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.57772743e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.48973783e+02	U              	(3.06736660e-01 -8.21170030e-01 -5.18178788e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.46611892e+00 1.78969706e-01 5.19863212e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.49030992e+02	p              	-8.45641871e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.57573046e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.49030992e+02	U              	(3.22164360e-01 -8.16489441e-01 -5.21124090e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.46626403e+00 1.79940960e-01 5.17884969e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.49088177e+02	p              	-8.42845033e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.57292257e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.49088177e+02	U              	(3.37047990e-01 -8.10920177e-01 -5.24076455e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.46628385e+00 1.80961086e-01 5.15755074e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.49145344e+02	p              	-8.39636750e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.57218491e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.49145344e+02	U              	(-1.74899973e-02 -7.94561758e-01 -5.94745045e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.46617911e+00 1.82029381e-01 5.13474331e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.49202497e+02	p              	-8.36335143e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.56981444e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.49202497e+02	U              	(-5.44765778e-03 -7.87656603e-01 -6.17973216e-19)	(2.92862647e+00 -1.15329165e-01 0.00000000e+00)	(1.46594945e+00 1.83145052e-01 5.11061090e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
3.49259641e+02	p              	-8.32399034e-01	(-1.21582612e-01 1.02709282e+00 0.00000000e+00)	5.56989925e-01	(-1.03340804e+00 -4.06193375e-02 -1.52065714e-17)
3.49259641e+02	U              	(3.78679572e-01 -7.88447278e-01 -5.20262867e-19)	(2.77852311e+00 3.29315814e-01 0.00000000e+00)	(1.46559457e+00 1.84305286e-01 5.08560739e-19)	(1.66357433e-01 1.40459629e+00 -7.82047486e-18)
