# Force coefficients
# liftDir      : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis    : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf      : 1.00000000e+00
# lRef         : 1.00000000e+00
# Aref         : 2.00000000e+00
# CofR         : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time         	Cm             	Cd             	Cl             	Cl(f)          	Cl(r)          
324.105        	-1.03120249e-02	1.35170630e+00	1.61443721e-01	7.04098357e-02	9.10338855e-02
324.163        	-1.05426295e-02	1.35173191e+00	1.91866588e-01	8.53906646e-02	1.06475924e-01
324.22         	-1.07596352e-02	1.35162644e+00	2.24829095e-01	1.01654913e-01	1.23174183e-01
324.278        	-1.09721741e-02	1.35256427e+00	2.57217270e-01	1.17636461e-01	1.39580809e-01
324.336        	-1.11643567e-02	1.35362188e+00	2.87737921e-01	1.32704604e-01	1.55033317e-01
324.394        	-1.13507935e-02	1.35471249e+00	3.18914492e-01	1.48106453e-01	1.70808040e-01
324.453        	-1.15325994e-02	1.35657780e+00	3.50359371e-01	1.63647086e-01	1.86712285e-01
324.511        	-1.16950183e-02	1.35847363e+00	3.82575844e-01	1.79592904e-01	2.02982941e-01
324.57         	-1.18403797e-02	1.36077148e+00	4.12674688e-01	1.94496964e-01	2.18177724e-01
324.628        	-1.19669665e-02	1.36378385e+00	4.42748949e-01	2.09407508e-01	2.33341441e-01
324.687        	-1.20801018e-02	1.36726779e+00	4.71237467e-01	2.23538632e-01	2.47698835e-01
324.746        	-1.21793267e-02	1.37107288e+00	4.98831341e-01	2.37236344e-01	2.61594997e-01
324.806        	-1.22601434e-02	1.37427120e+00	5.27052435e-01	2.51266074e-01	2.75786361e-01
324.865        	-1.23250905e-02	1.37827075e+00	5.54713910e-01	2.65031864e-01	2.89682046e-01
324.924        	-1.23775645e-02	1.38270204e+00	5.81576747e-01	2.78410809e-01	3.03165938e-01
324.983        	-1.24112792e-02	1.38772724e+00	6.06813052e-01	2.90995247e-01	3.15817805e-01
325.042        	-1.24278049e-02	1.39220545e+00	6.29958900e-01	3.02551645e-01	3.27407255e-01
325.1          	-1.24303009e-02	1.39792329e+00	6.52739727e-01	3.13939563e-01	3.38800165e-01
325.159        	-1.24168063e-02	1.40198735e+00	6.74583289e-01	3.24874838e-01	3.49708451e-01
325.217        	-1.23891153e-02	1.40773614e+00	6.96768770e-01	3.35995270e-01	3.60773500e-01
325.276        	-1.23379664e-02	1.41265503e+00	7.17329482e-01	3.46326774e-01	3.71002707e-01
325.333        	-1.22679280e-02	1.41764131e+00	7.35586727e-01	3.55525435e-01	3.80061291e-01
325.391        	-1.21838565e-02	1.42281448e+00	7.53525520e-01	3.64578903e-01	3.88946616e-01
325.449        	-1.20815122e-02	1.42786400e+00	7.70140207e-01	3.72988591e-01	3.97151615e-01
325.507        	-1.19564692e-02	1.43329411e+00	7.85573846e-01	3.80830454e-01	4.04743392e-01
325.564        	-1.18119001e-02	1.43707422e+00	7.99743932e-01	3.88060066e-01	4.11683866e-01
325.621        	-1.16537549e-02	1.44259105e+00	8.12376635e-01	3.94534562e-01	4.17842072e-01
325.679        	-1.14793308e-02	1.44638710e+00	8.25252151e-01	4.01146745e-01	4.24105406e-01
325.736        	-1.12865658e-02	1.45140295e+00	8.35639119e-01	4.06532994e-01	4.29106125e-01
325.792        	-1.10746476e-02	1.45586063e+00	8.44894941e-01	4.11372823e-01	4.33522118e-01
325.849        	-1.08416656e-02	1.46017133e+00	8.53756272e-01	4.16036470e-01	4.37719801e-01
325.906        	-1.05941447e-02	1.46408125e+00	8.60462454e-01	4.19637082e-01	4.40825372e-01
325.962        	-1.03307614e-02	1.46696818e+00	8.66900243e-01	4.23119360e-01	4.43780883e-01
326.019        	-1.00497021e-02	1.47007830e+00	8.71643425e-01	4.25772010e-01	4.45871414e-01
326.075        	-9.74878441e-03	1.47292761e+00	8.76354388e-01	4.28428410e-01	4.47925978e-01
326.131        	-9.43141997e-03	1.47653622e+00	8.78874031e-01	4.30005595e-01	4.48868435e-01
326.188        	-9.09882447e-03	1.47926149e+00	8.80640096e-01	4.31221224e-01	4.49418873e-01
326.243        	-8.76051077e-03	1.48222415e+00	8.81199781e-01	4.31839380e-01	4.49360401e-01
326.299        	-8.40797576e-03	1.48395032e+00	8.80972124e-01	4.32078086e-01	4.48894038e-01
326.355        	-8.04782816e-03	1.48531106e+00	8.79548362e-01	4.31726353e-01	4.47822009e-01
326.411        	-7.68209298e-03	1.48695029e+00	8.77016961e-01	4.30826388e-01	4.46190574e-01
326.467        	-7.30597265e-03	1.48824526e+00	8.73608895e-01	4.29498475e-01	4.44110420e-01
326.522        	-6.91671321e-03	1.48945002e+00	8.69108806e-01	4.27637690e-01	4.41471116e-01
326.578        	-6.51759654e-03	1.49021266e+00	8.63249185e-01	4.25106996e-01	4.38142189e-01
326.633        	-6.11271855e-03	1.49036618e+00	8.56857910e-01	4.22316236e-01	4.34541673e-01
326.689        	-5.70502907e-03	1.49055460e+00	8.49307917e-01	4.18948929e-01	4.30358988e-01
326.744        	-5.29624750e-03	1.49013596e+00	8.41323603e-01	4.15365554e-01	4.25958049e-01
326.8          	-4.88477578e-03	1.48971925e+00	8.32378948e-01	4.11304698e-01	4.21074250e-01
326.855        	-4.46845339e-03	1.48847769e+00	8.22037331e-01	4.06550212e-01	4.15487119e-01
326.91         	-4.05493490e-03	1.48731327e+00	8.10534674e-01	4.01212402e-01	4.09322272e-01
326.965        	-3.64510748e-03	1.48591030e+00	7.99120137e-01	3.95914961e-01	4.03205176e-01
327.021        	-3.22489996e-03	1.48416449e+00	7.86292262e-01	3.89921231e-01	3.96371031e-01
327.076        	-2.79651485e-03	1.48218150e+00	7.72263252e-01	3.83335111e-01	3.88928141e-01
327.131        	-2.36127188e-03	1.47991268e+00	7.58582587e-01	3.76930022e-01	3.81652565e-01
327.186        	-1.91618755e-03	1.47767304e+00	7.43048069e-01	3.69607847e-01	3.73440222e-01
327.242        	-1.46252974e-03	1.47497943e+00	7.26832371e-01	3.61953656e-01	3.64878715e-01
327.297        	-1.01272740e-03	1.47222152e+00	7.10853396e-01	3.54413970e-01	3.56439425e-01
327.352        	-5.71625274e-04	1.46835729e+00	6.92558548e-01	3.45707649e-01	3.46850899e-01
327.407        	-1.29175094e-04	1.46505388e+00	6.74903151e-01	3.37322400e-01	3.37580750e-01
327.462        	3.02902715e-04	1.46152914e+00	6.55145115e-01	3.27875460e-01	3.27269655e-01
327.518        	7.33515767e-04	1.45799254e+00	6.35402625e-01	3.18434828e-01	3.16967797e-01
327.573        	1.14915386e-03	1.45389966e+00	6.15759143e-01	3.09028725e-01	3.06730417e-01
327.628        	1.55214441e-03	1.44963554e+00	5.94836348e-01	2.98970318e-01	2.95866030e-01
327.683        	1.93677774e-03	1.44537755e+00	5.72552685e-01	2.88213120e-01	2.84339565e-01
327.739        	2.30523139e-03	1.44098107e+00	5.51006854e-01	2.77808659e-01	2.73198196e-01
327.794        	2.67704797e-03	1.43667038e+00	5.27838370e-01	2.66596233e-01	2.61242137e-01
327.849        	3.03826621e-03	1.43214629e+00	5.04028547e-01	2.55052540e-01	2.48976007e-01
327.905        	3.41804393e-03	1.42723303e+00	4.80098733e-01	2.43467410e-01	2.36631323e-01
327.96         	3.79656038e-03	1.42268924e+00	4.56093895e-01	2.31843508e-01	2.24250387e-01
328.016        	4.17050431e-03	1.41762604e+00	4.30389318e-01	2.19365163e-01	2.11024154e-01
328.071        	4.54316739e-03	1.41327827e+00	4.05084484e-01	2.07085409e-01	1.97999075e-01
328.127        	4.90171149e-03	1.40799207e+00	3.77909570e-01	1.93856496e-01	1.84053073e-01
328.183        	5.24394391e-03	1.40295077e+00	3.51013489e-01	1.80750688e-01	1.70262800e-01
328.238        	5.56365371e-03	1.39852851e+00	3.22676216e-01	1.66901762e-01	1.55774454e-01
328.294        	5.87476179e-03	1.39369372e+00	2.95022660e-01	1.53386092e-01	1.41636568e-01
328.35         	6.20878985e-03	1.38910066e+00	2.66434711e-01	1.39426145e-01	1.27008565e-01
328.406        	6.53675059e-03	1.38446646e+00	2.37348482e-01	1.25210992e-01	1.12137490e-01
328.463        	6.85878975e-03	1.38065548e+00	2.08267512e-01	1.10992546e-01	9.72749664e-02
328.519        	7.18749514e-03	1.37678483e+00	1.77855396e-01	9.61151930e-02	8.17402027e-02
328.575        	7.49212070e-03	1.37276717e+00	1.46897853e-01	8.09410474e-02	6.59568060e-02
328.632        	7.80606422e-03	1.36942322e+00	1.16674511e-01	6.61433195e-02	5.05311911e-02
328.688        	8.10449585e-03	1.36588692e+00	8.60794687e-02	5.11442302e-02	3.49352385e-02
328.745        	8.42245713e-03	1.36279385e+00	5.42631659e-02	3.55540401e-02	1.87091258e-02
328.802        	8.73793549e-03	1.36010587e+00	2.27871029e-02	2.01314869e-02	2.65561594e-03
328.858        	9.01038188e-03	1.35835492e+00	-9.39855570e-03	4.31110403e-03	-1.37096597e-02
328.915        	9.30112868e-03	1.35660310e+00	-4.20124783e-02	-1.17051105e-02	-3.03073678e-02
328.972        	9.58192986e-03	1.35428778e+00	-7.30853125e-02	-2.69607264e-02	-4.61245861e-02
329.03         	9.86511165e-03	1.35320549e+00	-1.05177398e-01	-4.27235874e-02	-6.24538107e-02
329.087        	1.01337131e-02	1.35192570e+00	-1.38071410e-01	-5.89019920e-02	-7.91694183e-02
329.144        	1.03777886e-02	1.35164872e+00	-1.69914833e-01	-7.45796279e-02	-9.53352051e-02
329.202        	1.06048350e-02	1.35179106e+00	-2.01355258e-01	-9.00727942e-02	-1.11282464e-01
329.26         	1.08200603e-02	1.35172255e+00	-2.34364970e-01	-1.06362424e-01	-1.28002545e-01
329.318        	1.10276804e-02	1.35293064e+00	-2.65649437e-01	-1.21797038e-01	-1.43852399e-01
329.376        	1.12240885e-02	1.35414972e+00	-2.97333678e-01	-1.37442750e-01	-1.59890927e-01
329.434        	1.14015298e-02	1.35533624e+00	-3.27722154e-01	-1.52459547e-01	-1.75262607e-01
329.492        	1.15807191e-02	1.35705515e+00	-3.59885207e-01	-1.68361884e-01	-1.91523323e-01
329.551        	1.17390186e-02	1.35915781e+00	-3.91087793e-01	-1.83804878e-01	-2.07282915e-01
329.609        	1.18795697e-02	1.36178475e+00	-4.21194538e-01	-1.98717699e-01	-2.22476838e-01
329.668        	1.20021988e-02	1.36470753e+00	-4.51218223e-01	-2.13606912e-01	-2.37611310e-01
329.727        	1.21123589e-02	1.36822271e+00	-4.79248370e-01	-2.27511826e-01	-2.51736544e-01
329.786        	1.22067803e-02	1.37172551e+00	-5.07206265e-01	-2.41396352e-01	-2.65809913e-01
329.845        	1.22832368e-02	1.37570343e+00	-5.34689787e-01	-2.55061657e-01	-2.79628130e-01
329.904        	1.23439049e-02	1.37949198e+00	-5.62676066e-01	-2.68994128e-01	-2.93681938e-01
329.963        	1.23932860e-02	1.38422627e+00	-5.88718617e-01	-2.81966022e-01	-3.06752594e-01
330.022        	1.24203171e-02	1.38899997e+00	-6.13533156e-01	-2.94346261e-01	-3.19186895e-01
330.081        	1.24338046e-02	1.39397509e+00	-6.37019713e-01	-3.06076052e-01	-3.30943661e-01
330.14         	1.24317543e-02	1.39938692e+00	-6.58847570e-01	-3.16992030e-01	-3.41855539e-01
330.198        	1.24154390e-02	1.40375125e+00	-6.80683765e-01	-3.27926444e-01	-3.52757322e-01
330.256        	1.23820951e-02	1.40923777e+00	-7.01952080e-01	-3.38593945e-01	-3.63358135e-01
330.314        	1.23253662e-02	1.41404252e+00	-7.23132549e-01	-3.49240908e-01	-3.73891640e-01
330.372        	1.22522052e-02	1.41921548e+00	-7.40739201e-01	-3.58117395e-01	-3.82621805e-01
330.43         	1.21643135e-02	1.42418829e+00	-7.58689496e-01	-3.67180435e-01	-3.91509062e-01
330.488        	1.20562336e-02	1.42927856e+00	-7.74311689e-01	-3.75099611e-01	-3.99212078e-01
330.545        	1.19263458e-02	1.43459250e+00	-7.89553035e-01	-3.82850172e-01	-4.06702863e-01
330.602        	1.17789730e-02	1.43879283e+00	-8.03567481e-01	-3.90004767e-01	-4.13562713e-01
330.659        	1.16158727e-02	1.44367348e+00	-8.15635420e-01	-3.96201837e-01	-4.19433583e-01
330.716        	1.14373392e-02	1.44789886e+00	-8.28064756e-01	-4.02595039e-01	-4.25469717e-01
330.773        	1.12397412e-02	1.45265710e+00	-8.38345980e-01	-4.07933249e-01	-4.30412731e-01
330.83         	1.10225188e-02	1.45700591e+00	-8.47823635e-01	-4.12889299e-01	-4.34934336e-01
330.887        	1.07858308e-02	1.46136754e+00	-8.55247142e-01	-4.16837740e-01	-4.38409402e-01
330.944        	1.05346868e-02	1.46500601e+00	-8.62470033e-01	-4.20700330e-01	-4.41769703e-01
331            	1.02660839e-02	1.46786644e+00	-8.68631426e-01	-4.24049629e-01	-4.44581797e-01
331.056        	9.97999639e-03	1.47102257e+00	-8.73030368e-01	-4.26535187e-01	-4.46495180e-01
331.113        	9.67459605e-03	1.47415544e+00	-8.77316209e-01	-4.28983508e-01	-4.48332700e-01
331.169        	9.35240585e-03	1.47730808e+00	-8.79638908e-01	-4.30467048e-01	-4.49171860e-01
331.225        	9.01772053e-03	1.47984477e+00	-8.81344358e-01	-4.31654459e-01	-4.49689900e-01
331.281        	8.67724313e-03	1.48264362e+00	-8.81549917e-01	-4.32097715e-01	-4.49452202e-01
331.337        	8.32289721e-03	1.48458589e+00	-8.80542300e-01	-4.31948253e-01	-4.48594047e-01
331.392        	7.96127829e-03	1.48620443e+00	-8.78993540e-01	-4.31535491e-01	-4.47458048e-01
331.448        	7.59485013e-03	1.48740179e+00	-8.75941833e-01	-4.30376066e-01	-4.45565767e-01
331.504        	7.21636866e-03	1.48850460e+00	-8.72558236e-01	-4.29062749e-01	-4.43495486e-01
331.559        	6.82480649e-03	1.48991287e+00	-8.67923874e-01	-4.27137130e-01	-4.40786743e-01
331.615        	6.42348498e-03	1.49035243e+00	-8.61546329e-01	-4.24349680e-01	-4.37196650e-01
331.67         	6.01700233e-03	1.49041989e+00	-8.55551677e-01	-4.21758836e-01	-4.33792841e-01
331.726        	5.60845298e-03	1.49068769e+00	-8.47139576e-01	-4.17961335e-01	-4.29178241e-01
331.781        	5.20065299e-03	1.49011395e+00	-8.39127596e-01	-4.14363145e-01	-4.24764451e-01
331.836        	4.79019718e-03	1.48948955e+00	-8.29838067e-01	-4.10128836e-01	-4.19709231e-01
331.891        	4.37334620e-03	1.48847099e+00	-8.19328163e-01	-4.05290735e-01	-4.14037427e-01
331.946        	3.96206154e-03	1.48713550e+00	-8.07877708e-01	-3.99976793e-01	-4.07900916e-01
332.001        	3.55072023e-03	1.48552813e+00	-7.95751684e-01	-3.94325122e-01	-4.01426562e-01
332.057        	3.12927816e-03	1.48385116e+00	-7.83579403e-01	-3.88660423e-01	-3.94918980e-01
332.112        	2.70067018e-03	1.48178040e+00	-7.68866299e-01	-3.81732479e-01	-3.87133820e-01
332.167        	2.26134654e-03	1.47938806e+00	-7.55367987e-01	-3.75422647e-01	-3.79945340e-01
332.222        	1.81369480e-03	1.47712596e+00	-7.39079512e-01	-3.67726061e-01	-3.71353451e-01
332.277        	1.35696644e-03	1.47443627e+00	-7.23064179e-01	-3.60175123e-01	-3.62889056e-01
332.332        	9.10725920e-04	1.47129501e+00	-7.06438376e-01	-3.52308462e-01	-3.54129914e-01
332.388        	4.69673278e-04	1.46766398e+00	-6.88406143e-01	-3.43733398e-01	-3.44672745e-01
332.443        	3.02857043e-05	1.46427383e+00	-6.70256007e-01	-3.35097718e-01	-3.35158289e-01
332.498        	-4.02137288e-04	1.46078398e+00	-6.50727137e-01	-3.25765706e-01	-3.24961431e-01
332.553        	-8.27300445e-04	1.45715778e+00	-6.30832522e-01	-3.16243561e-01	-3.14588960e-01
332.608        	-1.23985822e-03	1.45307574e+00	-6.11143282e-01	-3.06811499e-01	-3.04331783e-01
332.663        	-1.63963925e-03	1.44867361e+00	-5.89790153e-01	-2.96534716e-01	-2.93255437e-01
332.719        	-2.01802485e-03	1.44442256e+00	-5.67467954e-01	-2.85752002e-01	-2.81715952e-01
332.774        	-2.38142978e-03	1.44011410e+00	-5.45849633e-01	-2.75306246e-01	-2.70543387e-01
332.829        	-2.75247736e-03	1.43573784e+00	-5.22695427e-01	-2.64100191e-01	-2.58595236e-01
332.884        	-3.11634071e-03	1.43109784e+00	-4.98752939e-01	-2.52492810e-01	-2.46260129e-01
332.939        	-3.49422824e-03	1.42637783e+00	-4.74742068e-01	-2.40865262e-01	-2.33876806e-01
332.994        	-3.87063131e-03	1.42158574e+00	-4.50182198e-01	-2.28961730e-01	-2.21220468e-01
333.05         	-4.24403118e-03	1.41661054e+00	-4.25169591e-01	-2.16828827e-01	-2.08340764e-01
333.106        	-4.61945497e-03	1.41235998e+00	-3.99505010e-01	-2.04371960e-01	-1.95133050e-01
333.161        	-4.97474020e-03	1.40702036e+00	-3.72359519e-01	-1.91154499e-01	-1.81205019e-01
333.217        	-5.31084341e-03	1.40203872e+00	-3.45218462e-01	-1.77920075e-01	-1.67298388e-01
333.272        	-5.62174452e-03	1.39755833e+00	-3.16666031e-01	-1.63954760e-01	-1.52711271e-01
333.328        	-5.94151446e-03	1.39288330e+00	-2.89285047e-01	-1.50584038e-01	-1.38701009e-01
333.384        	-6.27529337e-03	1.38817042e+00	-2.60721665e-01	-1.36636126e-01	-1.24085539e-01
333.44         	-6.60249041e-03	1.38362163e+00	-2.31020134e-01	-1.22112557e-01	-1.08907577e-01
333.496        	-6.92528835e-03	1.37988514e+00	-2.02282011e-01	-1.08066294e-01	-9.42157170e-02
333.552        	-7.25499001e-03	1.37610474e+00	-1.71757514e-01	-9.31337468e-02	-7.86237668e-02
333.608        	-7.55633063e-03	1.37203518e+00	-1.40958327e-01	-7.80354940e-02	-6.29228327e-02
333.665        	-7.86860526e-03	1.36872601e+00	-1.10676222e-01	-6.32067165e-02	-4.74695060e-02
333.721        	-8.16805379e-03	1.36538481e+00	-8.01291120e-02	-4.82326098e-02	-3.18965022e-02
333.778        	-8.48423667e-03	1.36232192e+00	-4.84026021e-02	-3.26855377e-02	-1.57170644e-02
333.835        	-8.79364269e-03	1.35997970e+00	-1.67490251e-02	-1.71681553e-02	4.19130134e-04
333.891        	-9.06350181e-03	1.35819456e+00	1.54246807e-02	-1.35116146e-03	1.67758422e-02
333.948        	-9.35289981e-03	1.35634404e+00	4.75728572e-02	1.44335288e-02	3.31393284e-02
334.005        	-9.63320294e-03	1.35396935e+00	7.94977938e-02	3.01156940e-02	4.93820998e-02
334.062        	-9.91808246e-03	1.35298012e+00	1.11028185e-01	4.55960101e-02	6.54321750e-02
334.12         	-1.01797155e-02	1.35178192e+00	1.44176568e-01	6.19085683e-02	8.22679993e-02
334.177        	-1.04205418e-02	1.35176528e+00	1.75114872e-01	7.71368945e-02	9.79779780e-02
334.234        	-1.06441799e-02	1.35183404e+00	2.06957710e-01	9.28346753e-02	1.14123035e-01
334.292        	-1.08585361e-02	1.35198748e+00	2.39738180e-01	1.09010554e-01	1.30727626e-01
334.35         	-1.10574318e-02	1.35304694e+00	2.70559604e-01	1.24222370e-01	1.46337234e-01
334.407        	-1.12598236e-02	1.35441406e+00	3.02178145e-01	1.39829249e-01	1.62348896e-01
334.466        	-1.14356476e-02	1.35568776e+00	3.32706649e-01	1.54917677e-01	1.77788972e-01
334.524        	-1.16093052e-02	1.35735140e+00	3.65111640e-01	1.70946515e-01	1.94165125e-01
334.582        	-1.17641565e-02	1.35964197e+00	3.95930855e-01	1.86201271e-01	2.09729584e-01
334.64         	-1.19008055e-02	1.36234869e+00	4.25752223e-01	2.00975306e-01	2.24776917e-01
334.699        	-1.20212868e-02	1.36517833e+00	4.55544122e-01	2.15750774e-01	2.39793348e-01
334.758        	-1.21289075e-02	1.36880651e+00	4.83176289e-01	2.29459237e-01	2.53717052e-01
334.817        	-1.22200525e-02	1.37200172e+00	5.11173031e-01	2.43366463e-01	2.67806568e-01
334.876        	-1.22939353e-02	1.37631036e+00	5.38272383e-01	2.56842256e-01	2.81430127e-01
334.935        	-1.23527581e-02	1.38014760e+00	5.66401027e-01	2.70847755e-01	2.95553271e-01
334.994        	-1.23993425e-02	1.38500601e+00	5.92209297e-01	2.83705306e-01	3.08503991e-01
335.053        	-1.24238998e-02	1.38971647e+00	6.16777747e-01	2.95964974e-01	3.20812773e-01
335.111        	-1.24355244e-02	1.39465414e+00	6.40113036e-01	3.07620994e-01	3.32492042e-01
335.169        	-1.24314759e-02	1.39997054e+00	6.61712608e-01	3.18424828e-01	3.43287780e-01
335.227        	-1.24139899e-02	1.40450682e+00	6.83534943e-01	3.29353482e-01	3.54181461e-01
335.285        	-1.23771857e-02	1.40982363e+00	7.04371760e-01	3.39808694e-01	3.64563066e-01
335.344        	-1.23171777e-02	1.41470200e+00	7.25236705e-01	3.50301175e-01	3.74935530e-01
335.401        	-1.22430582e-02	1.41987067e+00	7.42511849e-01	3.59012866e-01	3.83498983e-01
335.459        	-1.21532054e-02	1.42477433e+00	7.60530133e-01	3.68111861e-01	3.92418272e-01
335.516        	-1.20415114e-02	1.42991532e+00	7.75762509e-01	3.75839743e-01	3.99922766e-01
335.574        	-1.19088737e-02	1.43496488e+00	7.91019917e-01	3.83601085e-01	4.07418832e-01
335.63         	-1.17615080e-02	1.43934079e+00	8.05039036e-01	3.90758010e-01	4.14281026e-01
335.687        	-1.15984407e-02	1.44398888e+00	8.16846047e-01	3.96824583e-01	4.20021464e-01
335.744        	-1.14189485e-02	1.44828553e+00	8.28914652e-01	4.03038377e-01	4.25876274e-01
335.801        	-1.12204923e-02	1.45308877e+00	8.39091979e-01	4.08325497e-01	4.30766482e-01
335.857        	-1.10016806e-02	1.45735311e+00	8.48517031e-01	4.13256835e-01	4.35260196e-01
335.914        	-1.07629554e-02	1.46167973e+00	8.55389675e-01	4.16931882e-01	4.38457793e-01
335.97         	-1.05133940e-02	1.46520604e+00	8.62868439e-01	4.20920826e-01	4.41947614e-01
336.026        	-1.02465033e-02	1.46804183e+00	8.69000067e-01	4.24253530e-01	4.44746537e-01
336.082        	-9.96069135e-03	1.47116896e+00	8.73334483e-01	4.26706550e-01	4.46627933e-01
336.138        	-9.65579092e-03	1.47435528e+00	8.77408755e-01	4.29048586e-01	4.48360168e-01
336.194        	-9.33441534e-03	1.47741780e+00	8.79628304e-01	4.30479737e-01	4.49148567e-01
336.25         	-8.99888180e-03	1.47991129e+00	8.81270667e-01	4.31636452e-01	4.49634215e-01
336.306        	-8.65706477e-03	1.48270212e+00	8.81468709e-01	4.32077290e-01	4.49391419e-01
336.362        	-8.30175904e-03	1.48465418e+00	8.80326770e-01	4.31861626e-01	4.48465144e-01
336.417        	-7.94470812e-03	1.48616273e+00	8.78839444e-01	4.31475014e-01	4.47364430e-01
336.472        	-7.58061181e-03	1.48743937e+00	8.75732535e-01	4.30285656e-01	4.45446880e-01
336.527        	-7.20437090e-03	1.48852495e+00	8.72324297e-01	4.28957777e-01	4.43366519e-01
336.582        	-6.81539256e-03	1.48989463e+00	8.67679776e-01	4.27024495e-01	4.40655280e-01
336.637        	-6.41668192e-03	1.49030292e+00	8.61286283e-01	4.24226460e-01	4.37059823e-01
336.693        	-6.01293581e-03	1.49036043e+00	8.55357766e-01	4.21665947e-01	4.33691819e-01
336.748        	-5.60723849e-03	1.49063531e+00	8.47021745e-01	4.17903634e-01	4.29118111e-01
336.803        	-5.19974498e-03	1.49007183e+00	8.39037825e-01	4.14319167e-01	4.24718657e-01
336.858        	-4.78956930e-03	1.48945237e+00	8.29770877e-01	4.10095869e-01	4.19675008e-01
336.913        	-4.37314849e-03	1.48842082e+00	8.19240680e-01	4.05247192e-01	4.13993489e-01
336.968        	-3.96154046e-03	1.48707977e+00	8.07797933e-01	3.99937426e-01	4.07860507e-01
337.023        	-3.55083736e-03	1.48548614e+00	7.95708304e-01	3.94303314e-01	4.01404989e-01
337.078        	-3.12959825e-03	1.48381790e+00	7.83547802e-01	3.88644303e-01	3.94903499e-01
337.134        	-2.70117687e-03	1.48174208e+00	7.68859745e-01	3.81728695e-01	3.87131049e-01
337.189        	-2.26329923e-03	1.47934094e+00	7.55378569e-01	3.75425985e-01	3.79952584e-01
337.244        	-1.81786410e-03	1.47709633e+00	7.39101722e-01	3.67732997e-01	3.71368725e-01
337.299        	-1.36344952e-03	1.47438713e+00	7.23105736e-01	3.60189418e-01	3.62916317e-01
337.354        	-9.17447833e-04	1.47129562e+00	7.06517610e-01	3.52341357e-01	3.54176253e-01
337.409        	-4.76483289e-04	1.46764768e+00	6.88485536e-01	3.43766285e-01	3.44719251e-01
337.464        	-3.70271385e-05	1.46426125e+00	6.70396542e-01	3.35161244e-01	3.35235298e-01
337.519        	3.95228061e-04	1.46076892e+00	6.50859741e-01	3.25825098e-01	3.25034642e-01
337.575        	8.20523321e-04	1.45716946e+00	6.30953772e-01	3.16297409e-01	3.14656363e-01
337.63         	1.23309407e-03	1.45307904e+00	6.11334059e-01	3.06900124e-01	3.04433935e-01
337.685        	1.63292991e-03	1.44869935e+00	5.90021352e-01	2.96643606e-01	2.93377746e-01
337.74         	2.01262136e-03	1.44444315e+00	5.67712489e-01	2.85868866e-01	2.81843623e-01
337.795        	2.37880445e-03	1.44013350e+00	5.46137891e-01	2.75447750e-01	2.70690141e-01
337.85         	2.75036929e-03	1.43577013e+00	5.22998639e-01	2.64249689e-01	2.58748950e-01
337.905        	3.11369835e-03	1.43113331e+00	4.99088720e-01	2.52658058e-01	2.46430661e-01
337.96         	3.49115078e-03	1.42639865e+00	4.75082802e-01	2.41032552e-01	2.34050250e-01
338.016        	3.86689490e-03	1.42164208e+00	4.50611655e-01	2.29172722e-01	2.21438933e-01
338.071        	4.23691625e-03	1.41665133e+00	4.25712591e-01	2.17093212e-01	2.08619379e-01
338.126        	4.60964468e-03	1.41247394e+00	4.00289128e-01	2.04754209e-01	1.95534919e-01
338.181        	4.95783787e-03	1.40718595e+00	3.73352707e-01	1.91634191e-01	1.81718516e-01
338.236        	5.29437668e-03	1.40220579e+00	3.46461532e-01	1.78525143e-01	1.67936390e-01
338.291        	5.60466902e-03	1.39780399e+00	3.18207557e-01	1.64708447e-01	1.53499109e-01
338.346        	5.91938877e-03	1.39312602e+00	2.91098269e-01	1.51468524e-01	1.39629746e-01
338.401        	6.24734131e-03	1.38847473e+00	2.62855184e-01	1.37674934e-01	1.25180251e-01
338.457        	6.56987729e-03	1.38396738e+00	2.33866934e-01	1.23503344e-01	1.10363590e-01
338.512        	6.88593531e-03	1.38033910e+00	2.05650541e-01	1.09711206e-01	9.59393351e-02
338.567        	7.20932560e-03	1.37656475e+00	1.75790773e-01	9.51047121e-02	8.06860609e-02
338.622        	7.50608570e-03	1.37256118e+00	1.45313005e-01	8.01625880e-02	6.51504166e-02
338.677        	7.81397206e-03	1.36931051e+00	1.15815430e-01	6.57216870e-02	5.00937428e-02
338.732        	8.10519008e-03	1.36590374e+00	8.60911814e-02	5.11507808e-02	3.49404006e-02
338.787        	8.41562282e-03	1.36289103e+00	5.50221283e-02	3.59266870e-02	1.90954413e-02
338.842        	8.72308547e-03	1.36021430e+00	2.44272484e-02	2.09367097e-02	3.49053874e-03
338.898        	8.98901164e-03	1.35858432e+00	-6.69757449e-03	5.64022439e-03	-1.23377989e-02
338.953        	9.27245336e-03	1.35680941e+00	-3.84340632e-02	-9.94457827e-03	-2.84894850e-02
339.008        	9.54536768e-03	1.35455369e+00	-6.82306271e-02	-2.45699459e-02	-4.36606812e-02
339.063        	9.81879456e-03	1.35339804e+00	-9.94292045e-02	-3.98958077e-02	-5.95333968e-02
